acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0.00358,https://api.spotify.com/v1/audio-analysis/0rFylvA1PK9QPr0YJI32fK,0.324,310172.0,0.514,0rFylvA1PK9QPr0YJI32fK,0.0505,9.0,0.115,-7.046,1.0,0.0323,167.858,4.0,https://api.spotify.com/v1/tracks/0rFylvA1PK9QPr0YJI32fK,audio_features,spotify:track:0rFylvA1PK9QPr0YJI32fK,0.371
4.22e-05,https://api.spotify.com/v1/audio-analysis/6K5pRYk4MG56Ljcuayh5iV,0.448,250619.0,0.783,6K5pRYk4MG56Ljcuayh5iV,0.918,0.0,0.11,-5.92,1.0,0.0308,91.614,4.0,https://api.spotify.com/v1/tracks/6K5pRYk4MG56Ljcuayh5iV,audio_features,spotify:track:6K5pRYk4MG56Ljcuayh5iV,0.335
6.22e-05,https://api.spotify.com/v1/audio-analysis/5ZwiNZZ6Ln8FYo0uN5eG9i,0.381,160078.0,0.945,5ZwiNZZ6Ln8FYo0uN5eG9i,5.73e-05,9.0,0.328,-4.588,1.0,0.0581,79.427,4.0,https://api.spotify.com/v1/tracks/5ZwiNZZ6Ln8FYo0uN5eG9i,audio_features,spotify:track:5ZwiNZZ6Ln8FYo0uN5eG9i,0.553
0.000183,https://api.spotify.com/v1/audio-analysis/7vIDlnBNbwF9IVn1aypods,0.432,205035.0,0.877,7vIDlnBNbwF9IVn1aypods,0.000241,5.0,0.192,-4.181,0.0,0.0558,143.989,4.0,https://api.spotify.com/v1/tracks/7vIDlnBNbwF9IVn1aypods,audio_features,spotify:track:7vIDlnBNbwF9IVn1aypods,0.709
0.035,https://api.spotify.com/v1/audio-analysis/3JsnOgVmv4nyRkgal7OvnF,0.43,316709.0,0.853,3JsnOgVmv4nyRkgal7OvnF,0.0137,7.0,0.09,-4.845,1.0,0.0421,118.403,4.0,https://api.spotify.com/v1/tracks/3JsnOgVmv4nyRkgal7OvnF,audio_features,spotify:track:3JsnOgVmv4nyRkgal7OvnF,0.173
0.00083,https://api.spotify.com/v1/audio-analysis/0yJiM3X9rfF6J8I8Mnjeic,0.517,221623.0,0.629,0yJiM3X9rfF6J8I8Mnjeic,0.0269,7.0,0.203,-5.179,1.0,0.0321,130.031,4.0,https://api.spotify.com/v1/tracks/0yJiM3X9rfF6J8I8Mnjeic,audio_features,spotify:track:0yJiM3X9rfF6J8I8Mnjeic,0.208
0.000286,https://api.spotify.com/v1/audio-analysis/6nQY3r6fcySqB61EdlxG6p,0.408,227030.0,0.926,6nQY3r6fcySqB61EdlxG6p,0.00381,5.0,0.471,-5.993,1.0,0.0622,144.968,4.0,https://api.spotify.com/v1/tracks/6nQY3r6fcySqB61EdlxG6p,audio_features,spotify:track:6nQY3r6fcySqB61EdlxG6p,0.594
4.12e-05,https://api.spotify.com/v1/audio-analysis/6H1dyyyd0RIpAfYDzqVxS7,0.36,254433.0,0.872,6H1dyyyd0RIpAfYDzqVxS7,0.00788,2.0,0.199,-4.575,1.0,0.0398,80.268,4.0,https://api.spotify.com/v1/tracks/6H1dyyyd0RIpAfYDzqVxS7,audio_features,spotify:track:6H1dyyyd0RIpAfYDzqVxS7,0.322
0.0479,https://api.spotify.com/v1/audio-analysis/1cKJRsZypTdhuXGzesqQDd,0.523,201404.0,0.739,1cKJRsZypTdhuXGzesqQDd,0.0531,7.0,0.105,-6.783,1.0,0.0296,102.001,4.0,https://api.spotify.com/v1/tracks/1cKJRsZypTdhuXGzesqQDd,audio_features,spotify:track:1cKJRsZypTdhuXGzesqQDd,0.251
0.000305,https://api.spotify.com/v1/audio-analysis/4UmEf8nJbZT3pjJK09QzPh,0.438,297404.0,0.8,4UmEf8nJbZT3pjJK09QzPh,0.151,7.0,0.171,-6.36,1.0,0.0299,122.538,3.0,https://api.spotify.com/v1/tracks/4UmEf8nJbZT3pjJK09QzPh,audio_features,spotify:track:4UmEf8nJbZT3pjJK09QzPh,0.375
3.27e-05,https://api.spotify.com/v1/audio-analysis/706Pp1vTsd75z5tyAGmczd,0.521,280935.0,0.813,706Pp1vTsd75z5tyAGmczd,0.462,9.0,0.378,-6.121,1.0,0.0326,130.037,4.0,https://api.spotify.com/v1/tracks/706Pp1vTsd75z5tyAGmczd,audio_features,spotify:track:706Pp1vTsd75z5tyAGmczd,0.544
0.0087,https://api.spotify.com/v1/audio-analysis/4jBx5jGTSsA4X42pribi8R,0.522,239949.0,0.863,4jBx5jGTSsA4X42pribi8R,0.00127,11.0,0.0539,-4.457,0.0,0.0391,134.951,4.0,https://api.spotify.com/v1/tracks/4jBx5jGTSsA4X42pribi8R,audio_features,spotify:track:4jBx5jGTSsA4X42pribi8R,0.726
0.000601,https://api.spotify.com/v1/audio-analysis/6qC1bPAFSE0J1C60G7hTUv,0.485,134179.0,0.903,6qC1bPAFSE0J1C60G7hTUv,0.000293,11.0,0.308,-5.187,0.0,0.0379,109.957,4.0,https://api.spotify.com/v1/tracks/6qC1bPAFSE0J1C60G7hTUv,audio_features,spotify:track:6qC1bPAFSE0J1C60G7hTUv,0.8
0.00368,https://api.spotify.com/v1/audio-analysis/6vdq121RTMrKyvi87DKK1z,0.406,248569.0,0.692,6vdq121RTMrKyvi87DKK1z,0.518,7.0,0.268,-6.068,1.0,0.0359,132.205,4.0,https://api.spotify.com/v1/tracks/6vdq121RTMrKyvi87DKK1z,audio_features,spotify:track:6vdq121RTMrKyvi87DKK1z,0.323
0.00854,https://api.spotify.com/v1/audio-analysis/1pCiRrIcZge2J3Nx0prujL,0.667,220435.0,0.726,1pCiRrIcZge2J3Nx0prujL,0.00321,4.0,0.0633,-6.213,1.0,0.0321,126.229,4.0,https://api.spotify.com/v1/tracks/1pCiRrIcZge2J3Nx0prujL,audio_features,spotify:track:1pCiRrIcZge2J3Nx0prujL,0.738
0.00536,https://api.spotify.com/v1/audio-analysis/4klZZ6GO8RDiecGiOvbSdA,0.567,213905.0,0.73,4klZZ6GO8RDiecGiOvbSdA,0.013,7.0,0.455,-5.467,1.0,0.0365,139.913,4.0,https://api.spotify.com/v1/tracks/4klZZ6GO8RDiecGiOvbSdA,audio_features,spotify:track:4klZZ6GO8RDiecGiOvbSdA,0.284
0.199,https://api.spotify.com/v1/audio-analysis/64Pyil6hkhz4t1is5EpUcL,0.501,283469.0,0.573,64Pyil6hkhz4t1is5EpUcL,0.006,11.0,0.083,-8.245,0.0,0.036,145.839,4.0,https://api.spotify.com/v1/tracks/64Pyil6hkhz4t1is5EpUcL,audio_features,spotify:track:64Pyil6hkhz4t1is5EpUcL,0.237
0.000256,https://api.spotify.com/v1/audio-analysis/2tM2kJt1dtVw3i00iQ1fHl,0.345,173258.0,0.941,2tM2kJt1dtVw3i00iQ1fHl,0.00252,11.0,0.181,-5.7,0.0,0.0672,153.964,4.0,https://api.spotify.com/v1/tracks/2tM2kJt1dtVw3i00iQ1fHl,audio_features,spotify:track:2tM2kJt1dtVw3i00iQ1fHl,0.472
0.00866,https://api.spotify.com/v1/audio-analysis/18zQpyYZjEfOju8IcxaTVG,0.663,177490.0,0.784,18zQpyYZjEfOju8IcxaTVG,0.00652,2.0,0.124,-5.811,1.0,0.0252,106.014,4.0,https://api.spotify.com/v1/tracks/18zQpyYZjEfOju8IcxaTVG,audio_features,spotify:track:18zQpyYZjEfOju8IcxaTVG,0.864
0.0156,https://api.spotify.com/v1/audio-analysis/6Dg3TQOn6H9SGk2wEXkusd,0.468,171874.0,0.972,6Dg3TQOn6H9SGk2wEXkusd,8.59e-06,9.0,0.125,-4.023,0.0,0.0781,89.997,4.0,https://api.spotify.com/v1/tracks/6Dg3TQOn6H9SGk2wEXkusd,audio_features,spotify:track:6Dg3TQOn6H9SGk2wEXkusd,0.182
0.021,https://api.spotify.com/v1/audio-analysis/1VLr0YkD6bCSI9yCE9F82p,0.528,261369.0,0.502,1VLr0YkD6bCSI9yCE9F82p,0.105,9.0,0.0705,-7.812,1.0,0.0277,84.88,4.0,https://api.spotify.com/v1/tracks/1VLr0YkD6bCSI9yCE9F82p,audio_features,spotify:track:1VLr0YkD6bCSI9yCE9F82p,0.306
0.00123,https://api.spotify.com/v1/audio-analysis/4BMc7w23PlyKjAKmzjNp7S,0.319,202829.0,0.678,4BMc7w23PlyKjAKmzjNp7S,0.0826,9.0,0.263,-6.93,1.0,0.0335,144.666,4.0,https://api.spotify.com/v1/tracks/4BMc7w23PlyKjAKmzjNp7S,audio_features,spotify:track:4BMc7w23PlyKjAKmzjNp7S,0.203
0.00141,https://api.spotify.com/v1/audio-analysis/5jRyYUcwQf4YxuICxMVJdK,0.288,229000.0,0.931,5jRyYUcwQf4YxuICxMVJdK,0.00392,4.0,0.222,-6.614,1.0,0.0634,159.995,4.0,https://api.spotify.com/v1/tracks/5jRyYUcwQf4YxuICxMVJdK,audio_features,spotify:track:5jRyYUcwQf4YxuICxMVJdK,0.478
0.00121,https://api.spotify.com/v1/audio-analysis/72Z8OMgzEjIZOyo3bSqJcn,0.566,217162.0,0.853,72Z8OMgzEjIZOyo3bSqJcn,0.0,1.0,0.081,-6.694,0.0,0.0414,107.69,4.0,https://api.spotify.com/v1/tracks/72Z8OMgzEjIZOyo3bSqJcn,audio_features,spotify:track:72Z8OMgzEjIZOyo3bSqJcn,0.629
0.994,https://api.spotify.com/v1/audio-analysis/317dGpb4E66ysJodCu4GtI,0.453,30862.0,0.088,317dGpb4E66ysJodCu4GtI,0.00157,2.0,0.424,-27.686,0.0,0.402,86.215,5.0,https://api.spotify.com/v1/tracks/317dGpb4E66ysJodCu4GtI,audio_features,spotify:track:317dGpb4E66ysJodCu4GtI,0.461
0.00161,https://api.spotify.com/v1/audio-analysis/58ylUARtBlCP1JX8rf7ZYj,0.642,245139.0,0.757,58ylUARtBlCP1JX8rf7ZYj,6.01e-06,5.0,0.213,-7.481,1.0,0.042,108.07,4.0,https://api.spotify.com/v1/tracks/58ylUARtBlCP1JX8rf7ZYj,audio_features,spotify:track:58ylUARtBlCP1JX8rf7ZYj,0.631
0.0274,https://api.spotify.com/v1/audio-analysis/5jVAzIpKDVyFHH5h2PemTT,0.654,195527.0,0.889,5jVAzIpKDVyFHH5h2PemTT,0.000477,2.0,0.951,-7.452,1.0,0.0456,88.047,4.0,https://api.spotify.com/v1/tracks/5jVAzIpKDVyFHH5h2PemTT,audio_features,spotify:track:5jVAzIpKDVyFHH5h2PemTT,0.848
0.0996,https://api.spotify.com/v1/audio-analysis/7b4L4FNwCsYqFUKWuRbCp4,0.642,226560.0,0.648,7b4L4FNwCsYqFUKWuRbCp4,7.26e-05,5.0,0.168,-8.544,1.0,0.0397,122.125,4.0,https://api.spotify.com/v1/tracks/7b4L4FNwCsYqFUKWuRbCp4,audio_features,spotify:track:7b4L4FNwCsYqFUKWuRbCp4,0.712
0.0953,https://api.spotify.com/v1/audio-analysis/1WmYf2aIyjIA4xUzVRgM5Q,0.585,177125.0,0.79,1WmYf2aIyjIA4xUzVRgM5Q,0.0,2.0,0.188,-7.453,1.0,0.0525,145.824,4.0,https://api.spotify.com/v1/tracks/1WmYf2aIyjIA4xUzVRgM5Q,audio_features,spotify:track:1WmYf2aIyjIA4xUzVRgM5Q,0.677
0.145,https://api.spotify.com/v1/audio-analysis/4ViFDGoJgUMfz734Zr8sjW,0.541,187500.0,0.722,4ViFDGoJgUMfz734Zr8sjW,0.0135,4.0,0.097,-10.089,1.0,0.0259,139.967,4.0,https://api.spotify.com/v1/tracks/4ViFDGoJgUMfz734Zr8sjW,audio_features,spotify:track:4ViFDGoJgUMfz734Zr8sjW,0.544
0.0145,https://api.spotify.com/v1/audio-analysis/57Az6jXrlX5FP3ji0AQjvs,0.872,323679.0,0.603,57Az6jXrlX5FP3ji0AQjvs,0.000133,1.0,0.35,-9.403,1.0,0.0432,110.077,4.0,https://api.spotify.com/v1/tracks/57Az6jXrlX5FP3ji0AQjvs,audio_features,spotify:track:57Az6jXrlX5FP3ji0AQjvs,0.502
0.0137,https://api.spotify.com/v1/audio-analysis/0wWgQJi0llFVKck2lG6pwd,0.557,244500.0,0.812,0wWgQJi0llFVKck2lG6pwd,0.0,5.0,0.301,-7.006,1.0,0.0903,149.729,4.0,https://api.spotify.com/v1/tracks/0wWgQJi0llFVKck2lG6pwd,audio_features,spotify:track:0wWgQJi0llFVKck2lG6pwd,0.792
0.00136,https://api.spotify.com/v1/audio-analysis/09rvTNlis8m3M35yYv1zPg,0.651,235000.0,0.773,09rvTNlis8m3M35yYv1zPg,0.000564,11.0,0.283,-8.28,0.0,0.0313,129.962,4.0,https://api.spotify.com/v1/tracks/09rvTNlis8m3M35yYv1zPg,audio_features,spotify:track:09rvTNlis8m3M35yYv1zPg,0.31
0.994,https://api.spotify.com/v1/audio-analysis/3fsqvGmMowZ8HfFf0JHwpx,0.835,19920.0,0.201,3fsqvGmMowZ8HfFf0JHwpx,0.0,7.0,0.865,-14.379,1.0,0.637,64.021,5.0,https://api.spotify.com/v1/tracks/3fsqvGmMowZ8HfFf0JHwpx,audio_features,spotify:track:3fsqvGmMowZ8HfFf0JHwpx,0.879
0.000209,https://api.spotify.com/v1/audio-analysis/7k7wVmlGm0LlScvLHHWOV9,0.229,231262.0,0.935,7k7wVmlGm0LlScvLHHWOV9,0.000313,11.0,0.373,-6.155,0.0,0.057,175.185,4.0,https://api.spotify.com/v1/tracks/7k7wVmlGm0LlScvLHHWOV9,audio_features,spotify:track:7k7wVmlGm0LlScvLHHWOV9,0.27
0.000584,https://api.spotify.com/v1/audio-analysis/49CgKbM9PHAAGBL1j6h7E4,0.621,179405.0,0.737,49CgKbM9PHAAGBL1j6h7E4,9.81e-06,0.0,0.179,-6.536,1.0,0.0323,120.0,4.0,https://api.spotify.com/v1/tracks/49CgKbM9PHAAGBL1j6h7E4,audio_features,spotify:track:49CgKbM9PHAAGBL1j6h7E4,0.616
0.104,https://api.spotify.com/v1/audio-analysis/11ftD6UXEAa6nV2HT0Rdvl,0.668,214163.0,0.759,11ftD6UXEAa6nV2HT0Rdvl,0.0,4.0,0.225,-8.406,0.0,0.132,139.308,4.0,https://api.spotify.com/v1/tracks/11ftD6UXEAa6nV2HT0Rdvl,audio_features,spotify:track:11ftD6UXEAa6nV2HT0Rdvl,0.541
0.18,https://api.spotify.com/v1/audio-analysis/09AiWwfcjMQFDzjhgXs6c0,0.627,227000.0,0.595,09AiWwfcjMQFDzjhgXs6c0,6.62e-05,2.0,0.48,-9.254,1.0,0.0252,110.108,4.0,https://api.spotify.com/v1/tracks/09AiWwfcjMQFDzjhgXs6c0,audio_features,spotify:track:09AiWwfcjMQFDzjhgXs6c0,0.337
0.368,https://api.spotify.com/v1/audio-analysis/0AuRl54MD32vJPMkA736Xx,0.737,267000.0,0.563,0AuRl54MD32vJPMkA736Xx,0.0026,11.0,0.11,-10.123,0.0,0.0312,131.97,4.0,https://api.spotify.com/v1/tracks/0AuRl54MD32vJPMkA736Xx,audio_features,spotify:track:0AuRl54MD32vJPMkA736Xx,0.31
0.00319,https://api.spotify.com/v1/audio-analysis/5jpBgpqa2wFNeriMhd6T4p,0.499,190688.0,0.85,5jpBgpqa2wFNeriMhd6T4p,0.000409,2.0,0.127,-6.937,0.0,0.0365,160.074,4.0,https://api.spotify.com/v1/tracks/5jpBgpqa2wFNeriMhd6T4p,audio_features,spotify:track:5jpBgpqa2wFNeriMhd6T4p,0.76
0.0818,https://api.spotify.com/v1/audio-analysis/7ie2pCTEQNPbTcx17Suggq,0.592,236377.0,0.691,7ie2pCTEQNPbTcx17Suggq,0.117,0.0,0.0898,-9.669,1.0,0.0293,136.054,4.0,https://api.spotify.com/v1/tracks/7ie2pCTEQNPbTcx17Suggq,audio_features,spotify:track:7ie2pCTEQNPbTcx17Suggq,0.315
0.286,https://api.spotify.com/v1/audio-analysis/3Bamj7kqbNGABgWFufs99m,0.673,176751.0,0.774,3Bamj7kqbNGABgWFufs99m,0.317,2.0,0.198,-9.541,1.0,0.0323,156.021,4.0,https://api.spotify.com/v1/tracks/3Bamj7kqbNGABgWFufs99m,audio_features,spotify:track:3Bamj7kqbNGABgWFufs99m,0.854
0.00132,https://api.spotify.com/v1/audio-analysis/1mPaxIdAnaqyqDx9DthuP6,0.296,232948.0,0.923,1mPaxIdAnaqyqDx9DthuP6,0.00415,9.0,0.107,-6.781,1.0,0.0616,159.91,4.0,https://api.spotify.com/v1/tracks/1mPaxIdAnaqyqDx9DthuP6,audio_features,spotify:track:1mPaxIdAnaqyqDx9DthuP6,0.419
0.00112,https://api.spotify.com/v1/audio-analysis/7jXhU2a6er8e86LMteoY5v,0.563,219652.0,0.852,7jXhU2a6er8e86LMteoY5v,1.01e-06,11.0,0.106,-6.839,0.0,0.0431,107.787,4.0,https://api.spotify.com/v1/tracks/7jXhU2a6er8e86LMteoY5v,audio_features,spotify:track:7jXhU2a6er8e86LMteoY5v,0.643
0.993,https://api.spotify.com/v1/audio-analysis/3kll7cXz1MTwumleZytnus,0.461,30943.0,0.0847,3kll7cXz1MTwumleZytnus,0.00501,2.0,0.449,-27.734,0.0,0.392,87.259,5.0,https://api.spotify.com/v1/tracks/3kll7cXz1MTwumleZytnus,audio_features,spotify:track:3kll7cXz1MTwumleZytnus,0.543
0.00185,https://api.spotify.com/v1/audio-analysis/4zSS4K88KCyjqCzbinmJPw,0.419,247942.0,0.734,4zSS4K88KCyjqCzbinmJPw,7.42e-06,5.0,0.213,-7.659,1.0,0.0562,107.245,4.0,https://api.spotify.com/v1/tracks/4zSS4K88KCyjqCzbinmJPw,audio_features,spotify:track:4zSS4K88KCyjqCzbinmJPw,0.606
0.0293,https://api.spotify.com/v1/audio-analysis/6zu9f0gDHmMCVnShc6s3hW,0.652,197552.0,0.885,6zu9f0gDHmMCVnShc6s3hW,0.000384,2.0,0.946,-7.675,1.0,0.0402,87.937,4.0,https://api.spotify.com/v1/tracks/6zu9f0gDHmMCVnShc6s3hW,audio_features,spotify:track:6zu9f0gDHmMCVnShc6s3hW,0.792
0.119,https://api.spotify.com/v1/audio-analysis/3d5eo2JWCCt5BMkNAk5nIH,0.652,228847.0,0.63,3d5eo2JWCCt5BMkNAk5nIH,3.59e-05,5.0,0.214,-8.672,1.0,0.0439,122.145,4.0,https://api.spotify.com/v1/tracks/3d5eo2JWCCt5BMkNAk5nIH,audio_features,spotify:track:3d5eo2JWCCt5BMkNAk5nIH,0.676
0.093,https://api.spotify.com/v1/audio-analysis/2Ebt42KKNoornh2dNqxhns,0.584,179554.0,0.784,2Ebt42KKNoornh2dNqxhns,0.0,2.0,0.146,-7.593,1.0,0.0526,145.555,4.0,https://api.spotify.com/v1/tracks/2Ebt42KKNoornh2dNqxhns,audio_features,spotify:track:2Ebt42KKNoornh2dNqxhns,0.665
0.165,https://api.spotify.com/v1/audio-analysis/3c3z70Vcka0NS5dSNTS32r,0.554,189637.0,0.692,3c3z70Vcka0NS5dSNTS32r,0.00931,4.0,0.0985,-10.235,1.0,0.0266,139.893,4.0,https://api.spotify.com/v1/tracks/3c3z70Vcka0NS5dSNTS32r,audio_features,spotify:track:3c3z70Vcka0NS5dSNTS32r,0.542
0.0173,https://api.spotify.com/v1/audio-analysis/1Xz19T8qmB01L9kFm5BAmC,0.871,325683.0,0.595,1Xz19T8qmB01L9kFm5BAmC,0.000191,1.0,0.382,-9.522,1.0,0.0428,110.085,4.0,https://api.spotify.com/v1/tracks/1Xz19T8qmB01L9kFm5BAmC,audio_features,spotify:track:1Xz19T8qmB01L9kFm5BAmC,0.496
0.0165,https://api.spotify.com/v1/audio-analysis/1QrRTNuBi1BMqrSeBq0Yo5,0.562,246532.0,0.817,1QrRTNuBi1BMqrSeBq0Yo5,0.0,5.0,0.328,-7.104,1.0,0.0882,149.158,4.0,https://api.spotify.com/v1/tracks/1QrRTNuBi1BMqrSeBq0Yo5,audio_features,spotify:track:1QrRTNuBi1BMqrSeBq0Yo5,0.811
0.0015,https://api.spotify.com/v1/audio-analysis/3kjUGajRfsILUxtYaS6xdJ,0.65,237389.0,0.755,3kjUGajRfsILUxtYaS6xdJ,0.000311,11.0,0.319,-8.358,0.0,0.0324,129.928,4.0,https://api.spotify.com/v1/tracks/3kjUGajRfsILUxtYaS6xdJ,audio_features,spotify:track:3kjUGajRfsILUxtYaS6xdJ,0.34
0.994,https://api.spotify.com/v1/audio-analysis/7gl4RLuQaRzZfHylKDR5SB,0.694,19972.0,0.194,7gl4RLuQaRzZfHylKDR5SB,0.0,0.0,0.857,-14.513,0.0,0.442,76.498,3.0,https://api.spotify.com/v1/tracks/7gl4RLuQaRzZfHylKDR5SB,audio_features,spotify:track:7gl4RLuQaRzZfHylKDR5SB,0.93
0.000182,https://api.spotify.com/v1/audio-analysis/3rLy1McHNIVKwqX9YxrdZz,0.272,233392.0,0.938,3rLy1McHNIVKwqX9YxrdZz,0.000647,11.0,0.358,-6.337,0.0,0.059,175.061,4.0,https://api.spotify.com/v1/tracks/3rLy1McHNIVKwqX9YxrdZz,audio_features,spotify:track:3rLy1McHNIVKwqX9YxrdZz,0.252
0.000499,https://api.spotify.com/v1/audio-analysis/1kOiXPizJL35OuwhHWEvuX,0.621,181408.0,0.726,1kOiXPizJL35OuwhHWEvuX,6.7e-06,0.0,0.16,-6.713,1.0,0.0328,119.992,4.0,https://api.spotify.com/v1/tracks/1kOiXPizJL35OuwhHWEvuX,audio_features,spotify:track:1kOiXPizJL35OuwhHWEvuX,0.635
0.108,https://api.spotify.com/v1/audio-analysis/1Y5wfP5hwsy5nazb5z8hMk,0.672,217745.0,0.759,1Y5wfP5hwsy5nazb5z8hMk,0.0,4.0,0.221,-8.52,0.0,0.121,139.303,4.0,https://api.spotify.com/v1/tracks/1Y5wfP5hwsy5nazb5z8hMk,audio_features,spotify:track:1Y5wfP5hwsy5nazb5z8hMk,0.544
0.194,https://api.spotify.com/v1/audio-analysis/3cUTZGAeLmZkriIzsCaW6o,0.629,229291.0,0.583,3cUTZGAeLmZkriIzsCaW6o,0.000109,2.0,0.266,-9.449,1.0,0.0255,110.124,4.0,https://api.spotify.com/v1/tracks/3cUTZGAeLmZkriIzsCaW6o,audio_features,spotify:track:3cUTZGAeLmZkriIzsCaW6o,0.327
0.343,https://api.spotify.com/v1/audio-analysis/5SL3AQcBvyL4ESnX2ggo08,0.741,270747.0,0.563,5SL3AQcBvyL4ESnX2ggo08,0.00217,11.0,0.0895,-10.338,0.0,0.0322,131.955,4.0,https://api.spotify.com/v1/tracks/5SL3AQcBvyL4ESnX2ggo08,audio_features,spotify:track:5SL3AQcBvyL4ESnX2ggo08,0.303
0.0843,https://api.spotify.com/v1/audio-analysis/4jzj9Pt1UiXpGt7gA0KSVb,0.523,180960.0,0.906,4jzj9Pt1UiXpGt7gA0KSVb,0.000892,7.0,0.229,-4.761,1.0,0.12,161.221,4.0,https://api.spotify.com/v1/tracks/4jzj9Pt1UiXpGt7gA0KSVb,audio_features,spotify:track:4jzj9Pt1UiXpGt7gA0KSVb,0.885
0.00138,https://api.spotify.com/v1/audio-analysis/51ZvQWeARFxwaSHLfbAIdd,0.334,167987.0,0.961,51ZvQWeARFxwaSHLfbAIdd,2.91e-06,2.0,0.0926,-4.15,1.0,0.0699,158.654,4.0,https://api.spotify.com/v1/tracks/51ZvQWeARFxwaSHLfbAIdd,audio_features,spotify:track:51ZvQWeARFxwaSHLfbAIdd,0.711
0.00506,https://api.spotify.com/v1/audio-analysis/2Ihc0vXZGve8xtRrmKOfJT,0.316,194893.0,0.871,2Ihc0vXZGve8xtRrmKOfJT,5.95e-06,2.0,0.483,-4.955,1.0,0.0329,176.216,4.0,https://api.spotify.com/v1/tracks/2Ihc0vXZGve8xtRrmKOfJT,audio_features,spotify:track:2Ihc0vXZGve8xtRrmKOfJT,0.79
0.0235,https://api.spotify.com/v1/audio-analysis/0rXWk02AI89WmOcHKqFHS6,0.593,218787.0,0.703,0rXWk02AI89WmOcHKqFHS6,0.00167,7.0,0.0912,-5.772,1.0,0.0369,120.048,4.0,https://api.spotify.com/v1/tracks/0rXWk02AI89WmOcHKqFHS6,audio_features,spotify:track:0rXWk02AI89WmOcHKqFHS6,0.636
0.00132,https://api.spotify.com/v1/audio-analysis/318o91MZYjxZPzP4SItkef,0.587,222027.0,0.681,318o91MZYjxZPzP4SItkef,0.77,10.0,0.314,-5.459,0.0,0.0285,130.073,4.0,https://api.spotify.com/v1/tracks/318o91MZYjxZPzP4SItkef,audio_features,spotify:track:318o91MZYjxZPzP4SItkef,0.75
0.000114,https://api.spotify.com/v1/audio-analysis/2F9YsrW0OotikwU9unxqz5,0.327,260827.0,0.905,2F9YsrW0OotikwU9unxqz5,0.000276,9.0,0.0916,-4.903,0.0,0.069,158.325,4.0,https://api.spotify.com/v1/tracks/2F9YsrW0OotikwU9unxqz5,audio_features,spotify:track:2F9YsrW0OotikwU9unxqz5,0.502
0.00315,https://api.spotify.com/v1/audio-analysis/7r8nsze81K1s7D7GWoQK6U,0.488,374773.0,0.81,7r8nsze81K1s7D7GWoQK6U,0.000309,11.0,0.377,-4.964,0.0,0.0322,100.274,4.0,https://api.spotify.com/v1/tracks/7r8nsze81K1s7D7GWoQK6U,audio_features,spotify:track:7r8nsze81K1s7D7GWoQK6U,0.299
0.00143,https://api.spotify.com/v1/audio-analysis/7bH10BonZzOrRdUDwS5F00,0.502,243440.0,0.951,7bH10BonZzOrRdUDwS5F00,0.0021,0.0,0.21,-4.407,1.0,0.0394,101.985,4.0,https://api.spotify.com/v1/tracks/7bH10BonZzOrRdUDwS5F00,audio_features,spotify:track:7bH10BonZzOrRdUDwS5F00,0.385
0.0487,https://api.spotify.com/v1/audio-analysis/67YLvlZLPVPFNiQxI67HEv,0.638,187187.0,0.709,67YLvlZLPVPFNiQxI67HEv,0.188,6.0,0.279,-4.891,0.0,0.0334,130.328,4.0,https://api.spotify.com/v1/tracks/67YLvlZLPVPFNiQxI67HEv,audio_features,spotify:track:67YLvlZLPVPFNiQxI67HEv,0.529
0.00121,https://api.spotify.com/v1/audio-analysis/2B8NRpkbJ2S71Zgnd86llc,0.478,289573.0,0.711,2B8NRpkbJ2S71Zgnd86llc,0.00263,2.0,0.199,-4.999,1.0,0.028,113.46,4.0,https://api.spotify.com/v1/tracks/2B8NRpkbJ2S71Zgnd86llc,audio_features,spotify:track:2B8NRpkbJ2S71Zgnd86llc,0.277
0.0209,https://api.spotify.com/v1/audio-analysis/4aHsuLwXAHuHxeRuaSfSxJ,0.643,172640.0,0.715,4aHsuLwXAHuHxeRuaSfSxJ,0.00062,2.0,0.0915,-6.326,0.0,0.0325,130.012,4.0,https://api.spotify.com/v1/tracks/4aHsuLwXAHuHxeRuaSfSxJ,audio_features,spotify:track:4aHsuLwXAHuHxeRuaSfSxJ,0.518
0.759,https://api.spotify.com/v1/audio-analysis/3Vto10wPsLtoHDp1Ep1WD0,0.668,243547.0,0.406,3Vto10wPsLtoHDp1Ep1WD0,0.26,0.0,0.1,-9.459,1.0,0.0251,74.971,4.0,https://api.spotify.com/v1/tracks/3Vto10wPsLtoHDp1Ep1WD0,audio_features,spotify:track:3Vto10wPsLtoHDp1Ep1WD0,0.293
0.00217,https://api.spotify.com/v1/audio-analysis/7DDLggItELSbhBvLS6Q7uO,0.345,245213.0,0.957,7DDLggItELSbhBvLS6Q7uO,0.000953,9.0,0.117,-4.52,1.0,0.117,158.51,4.0,https://api.spotify.com/v1/tracks/7DDLggItELSbhBvLS6Q7uO,audio_features,spotify:track:7DDLggItELSbhBvLS6Q7uO,0.455
